subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
21686517,5590,,21182,"{""ra"":""180.641556"",""Run"":""1462"",""dec"":""1.861039"",""Field"":""369"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""67572"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020328"",""Common name"":""Unknown"",""SDSS dr7 id"":""587726031711961183"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=180.6415557861328\u0026dec=1.8610392808914185\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.569679"",""Estimated distance"":""0.02001078426837921 * c / H_0"",""Petrosian radius (degrees)"":""12.340964""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bbe4d1e7-d63d-4ac8-92a5-025e7ff63dcb.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b1264c3e-e8c0-4e18-bfc5-18ccde5b754f.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9c672752-b82e-486a-be02-086330cf91cc.json""}",0,,,2018-05-17 09:27:43 UTC,2018-05-17 09:27:43 UTC
21686519,5590,,21182,"{""ra"":""209.329849"",""Run"":""3894"",""dec"":""11.976003"",""Field"":""37"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""348101"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020363"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736478661279939"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=209.32984924316406\u0026dec=11.97600269317627\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.967693"",""Estimated distance"":""0.020280098542571068 * c / H_0"",""Petrosian radius (degrees)"":""16.149549""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f35cc238-3a3e-4617-ac6c-d07786a12dec.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ce13f9d3-bcd7-41b2-a006-87083581978f.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4511f7d7-3a94-43e6-a175-e80f1faaad8d.json""}",0,,,2018-05-17 09:27:46 UTC,2018-05-17 09:27:46 UTC
21686521,5590,,21182,"{""ra"":""200.581177"",""Run"":""1462"",""dec"":""2.420754"",""Field"":""502"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""71450"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020369"",""Common name"":""Unknown"",""SDSS dr7 id"":""587726032794419368"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=200.5811767578125\u0026dec=2.4207541942596436\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.504417"",""Estimated distance"":""0.020135847851634026 * c / H_0"",""Petrosian radius (degrees)"":""13.706474""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4973eaa5-1769-41cf-abc0-8b171ba826ff.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a8c5cdf5-bdbe-43f6-aaa1-96f8c73681f3.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/55b7d6b1-bb49-442d-a685-d6e2653416d5.json""}",0,,,2018-05-17 09:27:49 UTC,2018-05-17 09:27:49 UTC
21686523,5590,,21182,"{""ra"":""155.069473"",""Run"":""5112"",""dec"":""24.597475"",""Field"":""301"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""496451"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020395"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741709411876931"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=155.06947326660156\u0026dec=24.597475051879883\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.874675"",""Estimated distance"":""0.02028152346611023 * c / H_0"",""Petrosian radius (degrees)"":""19.730932""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d7f71d18-1505-4ba5-bb88-7a7d9fb87e85.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/995e1cd9-d91f-4ffa-8670-bd442306dddf.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/82fb6a3f-a314-4eb4-89f4-682867668a5d.json""}",0,,,2018-05-17 09:27:53 UTC,2018-05-17 09:27:53 UTC
21686523,5590,,26040,"{""ra"":""155.069473"",""Run"":""5112"",""dec"":""24.597475"",""Field"":""301"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""496451"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020395"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741709411876931"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=155.06947326660156\u0026dec=24.597475051879883\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.874675"",""Estimated distance"":""0.02028152346611023 * c / H_0"",""Petrosian radius (degrees)"":""19.730932""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d7f71d18-1505-4ba5-bb88-7a7d9fb87e85.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/995e1cd9-d91f-4ffa-8670-bd442306dddf.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/82fb6a3f-a314-4eb4-89f4-682867668a5d.json""}",0,,,2018-05-17 09:27:53 UTC,2018-05-17 09:27:53 UTC
21686526,5590,,21182,"{""ra"":""173.195587"",""Run"":""5313"",""dec"":""20.038187"",""Field"":""93"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""520167"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020420"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742573223542941"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=173.19558715820312\u0026dec=20.03818702697754\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.573907"",""Estimated distance"":""0.020327895879745483 * c / H_0"",""Petrosian radius (degrees)"":""17.496666""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bed53f32-0000-42a4-8e66-ab51f37dd786.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d2df15e4-9b4c-4ffd-9ed1-36dc54543cc7.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9fa1366a-4c48-4456-938e-b78375926ee1.json""}",0,,,2018-05-17 09:27:57 UTC,2018-05-17 09:27:57 UTC
21686529,5590,,21182,"{""ra"":""178.181000"",""Run"":""5973"",""dec"":""1.740768"",""Field"":""92"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""627419"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020425"",""Common name"":""Unknown"",""SDSS dr7 id"":""587726031710912518"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=178.18099975585938\u0026dec=1.740768313407898\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.807018"",""Estimated distance"":""0.020092183724045753 * c / H_0"",""Petrosian radius (degrees)"":""25.235826""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3ab55b15-6238-4ff9-8632-7deb6686f4c5.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f55bb2ff-fbf6-4d5f-9683-8f6277aa9693.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/004bc668-98c4-4b89-bd6f-0b5d5e187297.json""}",0,,,2018-05-17 09:28:01 UTC,2018-05-17 09:28:01 UTC
21686532,5590,,21182,"{""ra"":""245.971191"",""Run"":""3723"",""dec"":""29.424801"",""Field"":""146"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""288287"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020429"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736781998588083"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=245.97119140625\u0026dec=29.424800872802734\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.722245"",""Estimated distance"":""0.02076025679707527 * c / H_0"",""Petrosian radius (degrees)"":""14.679880""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/223e7e49-a0ba-44f8-8351-658f6fcd88e8.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3d84b5f9-64cf-43f9-b5f8-18cab12bde6f.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/88ee43a0-f5e4-4c8c-bae6-fd9030ed10c9.json""}",0,,,2018-05-17 09:28:06 UTC,2018-05-17 09:28:06 UTC
21686535,5590,,21182,"{""ra"":""202.202759"",""Run"":""6166"",""dec"":""11.032400"",""Field"":""31"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""675678"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020451"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017702403178571"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=202.2027587890625\u0026dec=11.032400131225586\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.577124"",""Estimated distance"":""0.020335983484983444 * c / H_0"",""Petrosian radius (degrees)"":""11.275079""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/84c2fca6-8280-4afc-b01e-f3148a8e508d.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/038d380e-de3c-4133-a108-a2e158c0b45a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ce6a5177-87ee-4a27-b519-81661f838887.json""}",0,,,2018-05-17 09:28:10 UTC,2018-05-17 09:28:10 UTC
21686537,5590,,21182,"{""ra"":""172.713806"",""Run"":""2821"",""dec"":""55.063618"",""Field"":""156"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""198758"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020457"",""Common name"":""Unknown"",""SDSS dr7 id"":""587731870169170029"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=172.71380615234375\u0026dec=55.06361770629883\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.982159"",""Estimated distance"":""0.0208230409771204 * c / H_0"",""Petrosian radius (degrees)"":""15.164274""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c5a76b56-f09c-479c-b94a-4b6752470807.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b6330d78-b57f-45c4-a61f-92cad4dac61d.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/089b3489-8bb8-47de-b285-4b097bba0b56.json""}",0,,,2018-05-17 09:28:14 UTC,2018-05-17 09:28:14 UTC
21686539,5590,,21182,"{""ra"":""176.277390"",""Run"":""5225"",""dec"":""20.156443"",""Field"":""81"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""521658"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020486"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023669705474194"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=176.2773895263672\u0026dec=20.156442642211914\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.387320"",""Estimated distance"":""0.020396867766976357 * c / H_0"",""Petrosian radius (degrees)"":""13.916864""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1d45e28f-8c0f-4757-825a-b3bfb8a85445.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/60a927b8-24bf-44ed-a37b-f39400b949c6.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8345576a-fb41-4c5d-802a-f8e8a9741ef6.json""}",0,,,2018-05-17 09:28:17 UTC,2018-05-17 09:28:17 UTC
21686542,5590,,21182,"{""ra"":""173.749435"",""Run"":""3631"",""dec"":""15.685256"",""Field"":""379"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""364625"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020508"",""Common name"":""Unknown"",""SDSS dr7 id"":""587735349644165335"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=173.7494354248047\u0026dec=15.685256004333496\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.871360"",""Estimated distance"":""0.020355064421892166 * c / H_0"",""Petrosian radius (degrees)"":""19.395079""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/173584b8-f3c6-4cad-895b-e2027e5a4c04.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/53eb74bf-a2b0-423d-b2f1-182887698def.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/29a51887-5399-418f-b3f6-de05cec8045c.json""}",0,,,2018-05-17 09:28:21 UTC,2018-05-17 09:28:21 UTC
21686543,5590,,21182,"{""ra"":""262.257416"",""Run"":""1356"",""dec"":""60.089394"",""Field"":""61"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""25318"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020510"",""Common name"":""Unknown"",""SDSS dr7 id"":""587725577498984562"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=262.2574157714844\u0026dec=60.089393615722656\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.781111"",""Estimated distance"":""0.02124233916401863 * c / H_0"",""Petrosian radius (degrees)"":""17.597080""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7821db77-137a-41f5-8102-0d5400062440.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/46f2e342-f71f-48e0-940f-7d61030b6cea.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/19205710-d66d-4a9f-aa16-e50de8557d72.json""}",0,,,2018-05-17 09:28:25 UTC,2018-05-17 09:28:25 UTC
21686544,5590,,21182,"{""ra"":""153.816055"",""Run"":""5137"",""dec"":""21.052925"",""Field"":""269"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""503268"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020516"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741815710220480"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=153.81605529785156\u0026dec=21.05292510986328\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.399815"",""Estimated distance"":""0.020323507487773895 * c / H_0"",""Petrosian radius (degrees)"":""12.663240""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/883ba302-9912-4ea5-9e05-df7c7b8f65f2.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1f18eaa8-69ab-4577-a03e-4913013ae301.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5ee6374b-5831-42a7-b034-edeb2a1bcb4e.json""}",0,,,2018-05-17 09:28:29 UTC,2018-05-17 09:28:29 UTC
21686545,5590,,21182,"{""ra"":""175.533646"",""Run"":""3804"",""dec"":""12.941684"",""Field"":""120"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""662792"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020524"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017567096373351"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=175.5336456298828\u0026dec=12.941683769226074\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.428839"",""Estimated distance"":""0.02032974176108837 * c / H_0"",""Petrosian radius (degrees)"":""23.426533""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4e973aa3-ebe6-4ff8-9e15-019a79b1a7c8.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/53252270-5d1c-4c8e-970c-b303dfa82309.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ea4de7f4-da46-4bf9-ac08-6449cdacebc6.json""}",0,,,2018-05-17 09:28:32 UTC,2018-05-17 09:28:32 UTC
21686546,5590,,21182,"{""ra"":""182.106583"",""Run"":""3031"",""dec"":""10.016674"",""Field"":""412"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""693637"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020525"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732771592208524"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=182.10658264160156\u0026dec=10.016674041748047\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.725185"",""Estimated distance"":""0.020310627296566963 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c2fe1933-ec54-4774-8183-a85bb5120858.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/879988f2-bed6-4db7-854c-a46b9db2650a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3c59c953-b94b-441a-8c65-d2076df41980.json""}",0,,,2018-05-17 09:28:37 UTC,2018-05-17 09:28:37 UTC
21686546,5590,,26040,"{""ra"":""182.106583"",""Run"":""3031"",""dec"":""10.016674"",""Field"":""412"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""693637"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020525"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732771592208524"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=182.10658264160156\u0026dec=10.016674041748047\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.725185"",""Estimated distance"":""0.020310627296566963 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c2fe1933-ec54-4774-8183-a85bb5120858.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/879988f2-bed6-4db7-854c-a46b9db2650a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3c59c953-b94b-441a-8c65-d2076df41980.json""}",0,,,2018-05-17 09:28:37 UTC,2018-05-17 09:28:37 UTC
21686547,5590,,21182,"{""ra"":""181.018036"",""Run"":""5973"",""dec"":""6.908441"",""Field"":""131"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""328888"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020533"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732701801218157"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=181.01803588867188\u0026dec=6.908440589904785\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.626110"",""Estimated distance"":""0.020277544856071472 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ec7507ad-b0d9-45cc-ab15-9dac739cc5e8.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dda04762-3baf-45c2-82e0-8f3956b5225e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c6b3b5df-95ec-427d-bd2d-fdeead9721c8.json""}",0,,,2018-05-17 09:28:42 UTC,2018-05-17 09:28:42 UTC
21686547,5590,,26040,"{""ra"":""181.018036"",""Run"":""5973"",""dec"":""6.908441"",""Field"":""131"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""328888"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020533"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732701801218157"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=181.01803588867188\u0026dec=6.908440589904785\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.626110"",""Estimated distance"":""0.020277544856071472 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ec7507ad-b0d9-45cc-ab15-9dac739cc5e8.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dda04762-3baf-45c2-82e0-8f3956b5225e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c6b3b5df-95ec-427d-bd2d-fdeead9721c8.json""}",0,,,2018-05-17 09:28:42 UTC,2018-05-17 09:28:42 UTC
21686548,5590,,21182,"{""ra"":""158.736588"",""Run"":""5360"",""dec"":""15.476975"",""Field"":""86"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""536770"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020539"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742774012805175"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=158.73658752441406\u0026dec=15.476975440979004\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.828547"",""Estimated distance"":""0.02029709704220295 * c / H_0"",""Petrosian radius (degrees)"":""9.760001""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4b17cee4-9440-49dd-9210-9d34dad3fa24.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/db66997a-9ac0-43fa-aace-cdee0ecac749.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ee428f5f-6c83-44df-870a-40c3b6a0d021.json""}",0,,,2018-05-17 09:28:47 UTC,2018-05-17 09:28:47 UTC
21686549,5590,,21182,"{""ra"":""134.348312"",""Run"":""5125"",""dec"":""17.288004"",""Field"":""44"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""648012"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020544"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023240743190596"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=134.3483123779297\u0026dec=17.28800392150879\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.565879"",""Estimated distance"":""0.02043408714234829 * c / H_0"",""Petrosian radius (degrees)"":""13.264393""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b8852136-b81c-4b8a-83c3-cf2c2df44478.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5d3d88e4-94ec-415f-ac9c-8c463b62b7f3.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b6d71333-3ba9-47b7-8343-5f139433319c.json""}",0,,,2018-05-17 09:28:50 UTC,2018-05-17 09:28:50 UTC
21686550,5590,,21182,"{""ra"":""167.130951"",""Run"":""5381"",""dec"":""16.590261"",""Field"":""88"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""516249"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020556"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742864207249521"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=167.13095092773438\u0026dec=16.590261459350586\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.827072"",""Estimated distance"":""0.02037373185157776 * c / H_0"",""Petrosian radius (degrees)"":""14.239108""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b37302c7-5388-4deb-a3dd-1f36b0bad239.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/85c8c662-01ec-4bd7-978c-142ef11bd9f7.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b76db955-d893-468a-a29d-226664880b2f.json""}",0,,,2018-05-17 09:28:55 UTC,2018-05-17 09:28:55 UTC
21686551,5590,,21182,"{""ra"":""151.999542"",""Run"":""4576"",""dec"":""30.537731"",""Field"":""261"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""414332"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020591"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739407306784821"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=151.99954223632812\u0026dec=30.537731170654297\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.635207"",""Estimated distance"":""0.020595142617821693 * c / H_0"",""Petrosian radius (degrees)"":""17.597080""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/117a34ed-9659-4044-8a5f-3f52f48f2f67.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9b6ca673-e5c0-4fed-9932-87ac55529c46.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/db1e789d-033a-416d-b023-54f2523b0892.json""}",0,,,2018-05-17 09:28:59 UTC,2018-05-17 09:28:59 UTC
